address,amount0,amount1,amount2,amount3,amount4,amount5
0xb18886dd7f1d1f3898bb86e5f8dd669d46c6fd30,0,0,1188669,3566008,0,0
0xd7677f414de9d0d234bbc5ecebd30b0b931277d3,0,0,1186874,3560624,0,0
0x0a57efc8deb0b7ab978f1b9588681a35b51b63d1,0,0,1164094,3492282,0,0
0xb661cf05f91e3f603aba6e7bc7b1175189ffec67,0,0,1163568,3490704,0,0
0xfe9b01c050056284a4821509f61ff8a6565b8de3,0,0,1140294,3420884,0,0
0x5bf483b7f49660ba42809865f71fb6828c47fb3b,0,0,1123451,3370353,0,0
0xa8078df10395a92e6868edaeeed9f1c531a2b80c,0,0,1118290,3354872,0,0
0x7c3676b993b106f4d2a8156cb7c5bf0b2d531618,0,0,1112978,3338934,0,0
0x7d48ff2545e4672777be0d6313c5e7f5c92cfe2b,0,0,1112291,3336875,0,0
0x5e28d383bcc58a2caf96235f4683b09b5453d361,0,0,1104322,3312967,0,0
0x10622d80602b9a49d0c02d1080eedbdd425bea75,0,0,1104089,3312269,0,0
0xbdd9a0632aae4b7d9e683b00ce760bc374f8b9f2,0,0,1098128,3294386,0,0
0x0c97859a2820fef4318d7ec05e5726049338f6a5,0,0,1092983,3278950,0,0
0xc15d44f1022ea8de1bf3924a621686bf869105e0,0,0,1089893,3269679,0,0
0xed7d0b83e0d384cc990c7e187c34c65859a3afc8,0,0,1084828,3254486,0,0
0x48c4d84d3cd60c0d2835b645d443176ecfa12c96,0,0,1083913,3251740,0,0
0x33e568a935bdc178cf327528e99d68f76f83c2c8,0,0,1068873,3206621,0,0
0xc16ef8c2fc4afe214502d1fd2432ca78da0a89f3,0,0,1065275,3195826,0,0
0xbb0589306cf8d07769c9e89d1197570dea2601c9,0,0,1052419,3157259,0,0
0x2e3eb3ac277426a8d9abc036d09df74761c79315,0,0,1036561,3109683,0,0
0x0d61CD187b64226a9F304A374e2b297E4e1e044F,0,0,1035267,3105803,0,0
0x5d9094b418a31c253e344f2923f0b477b7e6484c,0,0,1034750,3104251,0,0
0x2c7696315ed2ae37d516815ea610fd3f2c432263,0,0,1034750,3104251,0,0
0xd42d4e1fbfb7d12a0fd979627d2dbb03a492179f,0,0,1034581,3103745,0,0
0x8d23690ecbe82b30b570d14fce98840896b4e4b6,0,0,1033456,3100370,0,0
0x7fe4688bc16fc113d2a914d9bed1d1fcfbce8f93,0,0,1033456,3100370,0,0
0x2be576891cd677d1c56d399bcd9edcb159be1681,0,0,1033456,3100370,0,0
0xc629a1c883081f3c9ef8838ea62ad77e1141be1c,0,0,1033456,3100370,0,0
0xe6fa6ccc31693279c9bab0d4d5953c0e6d16e37b,0,0,1033456,3100370,0,0
0x47d55e8da779778efcc3dc39d61a1e224e7743b0,0,0,1032163,3096490,0,0
0xbf10cc8024e59902abc268f0e3c9c41bdd07e6a2,0,0,1028312,3084936,0,0
0x26de9d8d3faf83aa3332e045d09ca49e0ae007a0,0,0,1024284,3072854,0,0
0xc7704dfb4aeece3f745cdfa11f857b7c19ccf132,0,0,1015090,3045270,0,0
0x1e2666c1b75867610e6aee8abfde27e7dcf4f703,0,0,1011481,3034445,0,0
0xe1231a9dfb79365a6fa8dc616f1b7f0f6f7faee8,0,0,1000603,3001810,0,0
0xde1c3c601ccca2d660ebd507f3aa1512d9321fcd,0,0,983012,2949038,0,0
0x264f21123a21fd460cc423a19543781e538eeb2a,0,0,952319,2856957,0,0
0x1021174bf29166b29bd3e867517b87db995ffb99,0,0,944994,2834982,0,0
0x3276561d1c7da9de30001769f4e518130f61f891,0,0,905739,2717218,0,0
0x7fc41ed0f7971c0510e551639aefe04b7b01211d,0,0,904113,2712339,0,0
0xa8f4c9aae3eda891220e08270e0cadb6c57ffd86,0,0,899715,2699146,0,0
0x65971b8fbca02bb40fc23a449d3a18bf0b260264,0,0,897758,2693276,0,0
0xa891ef718f701ecc51d4e2c862da697dbc22c917,0,0,891178,2673536,0,0
0x0078005ad1fab23b4d1789d481a47040f27eb2eb,0,0,890994,2672984,0,0
0xca8dc9fa939a192d9bb76de30025a88fd6d3472b,0,0,872308,2616925,0,0
0xf433ac2eced8fc8a2d4b1c1137cbbd00309beecd,0,0,861494,2584482,0,0
0xf861f90fce76f87fe280b1db14856222673a4b1b,0,0,856500,2569501,0,0
0xa1a87b14931bccacefed1814e96f847d073c66bc,0,0,854464,2563392,0,0
0x601895f5fdcb5f1eba5b94cf265973eecab602b7,0,0,852675,2558027,0,0
0x9adcc8beeaa9ae98d1580b6cbee7ff617c218794,0,0,851191,2553573,0,0
0x0029380d93405447939671ec9017c91e6a8ea72e,0,0,846684,2540053,0,0
0xc8c11c0746d30cd0b53e2e52737b5b8b5248579c,0,0,844847,2534543,0,0
0xfbe4c67dbd0b1ee3ab136e180bbced50d792416e,0,0,826506,2479520,0,0
0xa648e7dff9edd09f4793254bfb4d23a0b0df6c87,0,0,821985,2465957,0,0
0x731f481dd563631f15c3da5b80e711a39c00304f,0,0,818746,2456238,0,0
0x649603f5fdc1adddb4ede9ab3dda715ef4af253e,0,0,817471,2452414,0,0
0x6743b1b04821a479c00496639a087bffa7444d83,0,0,805084,2415254,0,0
0x0c447e1db58b5f794f57450a33cfd76d5d480a10,0,0,803224,2409674,0,0
0xdbccada18491837097a7552353c3572361c7d4a2,0,0,798109,2394327,0,0
0xe2dfa1699812a80f4940d86b6b51bdb202ac4689,0,0,791584,2374752,0,0
0xebce0eab8c9422529f13ea98d2aa205c4787c868,0,0,782949,2348849,0,0
0xc42fdb74129338ebdf273eebab15e1dc1cd69e80,0,0,781433,2344299,0,0
0xee3567ecc3f505374f3c443e26ada90f15d7f566,0,0,779186,2337560,0,0
0xe026bdc2d56224b4a7721ca72a43ad616b2a27ad,0,0,776970,2330911,0,0
0x845c6a9c8ba35347701326b73334ea9df406c24e,0,0,776606,2329818,0,0
0x8a0b7bd2267c3c2ffce0007c8c94e86c7e1477ad,0,0,776118,2328354,0,0
0x3bce7786067323888764aadff44bcb4e153a9fe7,0,0,776081,2328245,0,0
0x0f08f11471f8c66e49bf5bb0e6ccfdf4dd1aa039,0,0,776062,2328188,0,0
0xdd14307c6ba3565120ac314cf56ae27758343bf2,0,0,776062,2328188,0,0
0x7d37e64a6a6564bbd4c9de0dd141892005dba371,0,0,776062,2328188,0,0
0x5e40675391f4d2e20b18e9d710c7141944a0eb5c,0,0,776062,2328188,0,0
0x7fe2c678c883cc8d35148e7d853c7ffff74e43be,0,0,776062,2328188,0,0
0x3e78c84301812b08343f069b8e8d349e45c2126b,0,0,776052,2328158,0,0
0x617155fd25ec767e7d89afec315a184ffdf03cea,0,0,774933,2324800,0,0
0x53ecbf0c832a8e876d039b79543b005aa4c486c0,0,0,774769,2324308,0,0
0xa2afcdc18ca99cad028424cdd8d780df10adc74f,0,0,774769,2324308,0,0
0x2a02fa3aef83945c26cfa38d16ba1f48935a8fcc,0,0,774769,2324308,0,0
0x49ea7012c6e019631b511cb9d08d9c4fb092edcb,0,0,774769,2324308,0,0
0x5d171969f44e9a05db5c81412d5c1d8e3c1045d6,0,0,774769,2324308,0,0
0xaae3e563974141ca4df12f7175ae8d02324843a9,0,0,774769,2324308,0,0
0xc17ab1e1ac207755bacd52f83a40c374253b4e57,0,0,773734,2321203,0,0
0xc0bc282b2ba81f34e2be0b0a194846f78f5feefd,0,0,773428,2320285,0,0
0x33792da51adf256bfb96131ec3b2555dd568aec1,0,0,770164,2310494,0,0
0x535631acbbdca2f9a4f797b0b49a596571d1291e,0,0,756320,2268960,0,0
0x26b912981a2f7279a9d5cb66c113b33f149be676,0,0,750595,2251785,0,0
0xa8af30c1920e09458b3f802f7a56dbedbf468dce,0,0,721132,2163398,0,0
0x4e9bf164b50c8f4bb62bae0198e0553866f2f523,0,0,713201,2139605,0,0
0x9688493f3a19b71dc9af267a7f423ac3518c3640,0,0,708128,2124384,0,0
0x70372cfb0a8d78b88604ae87a6ba643555c05eaf,0,0,677152,2031458,0,0
0x61de583abaf23d4b7b7274c54f07c0083f0e92f3,0,0,673622,2020867,0,0
0x6863b71392b92f830508c57be2ee229d67b380ae,0,0,666030,1998090,0,0
0x8af77090aece99a8827d6025ce1923f0d449e13b,0,0,665085,1995257,0,0
0x995fd968eba83a77c4d2447f043cfd05879f119a,0,0,659246,1977740,0,0
0x1d84a75222f35aaa7689305819c998254c801f64,0,0,646719,1940157,0,0
0xf0b5ceec9f0280bacc5ea60fb70565b8437b12b5,0,0,646709,1940128,0,0
0x2dc43244bde8ea59cb2824a3273e7f6250db6b64,0,0,645521,1936565,0,0
0x3218f9c71505cc79ac5c1ddf5c8a9bcb558935af,0,0,645425,1936276,0,0
0xfbc23ee0040fb47d557ac200db0551da834e03ff,0,0,642990,1928970,0,0
0x2a68a748790c789ced39d21949bae7690b21d736,0,0,641851,1925555,0,0
0x48a1e36ee944a6915cc51ac04194ceb066ee1db5,0,0,640406,1921218,0,0
0x4ba3bde344f3ddad65b51fb53646fab9e09b14a8,0,0,635336,1906010,0,0
0x7a69a23c99842d73e109ea581f49f8bf2288b91e,0,0,632485,1897457,0,0
0xe531fb5a42d29154c10333ad4300e8f290598754,0,0,627382,1882147,0,0
0x7e0ad199162e14e703a09d2315db0dd999baf381,0,0,627311,1881933,0,0
0xf68e0b4f3c0675c48c4b5a7bce6bc05e9917d4b1,0,0,619246,1857739,0,0
0x483e6cf9f27ada9d8584c7a70de5217a300023ed,0,0,619206,1857618,0,0
0xa0eac41e0f3ed87aaa00d5b1c4af5bf6356d680b,0,0,611342,1834028,0,0
0x78b57e338ce82b196b5f0203abb0a9358b4074c7,0,0,611310,1833931,0,0
0xb3171270a66b06afa394b72884ec94ffe0f5d4b5,0,0,602773,1808319,0,0
0xe80eca6ee9be75666cc20fc48a8c79da2cedd252,0,0,590066,1770199,0,0
0x3fa7b7cbe2c1ca22b4c32fef985c9f56abe67753,0,0,573251,1719755,0,0
0x8ed4fc93c3fd50c5aa973cf93ca611dc10d19ec5,0,0,569588,1708764,0,0
0x9d5d67fb0f031d08b882cd5e672d1d7be1cde868,0,0,569089,1707268,0,0
0x0518ad3fa083c8b012136e1ae04474add87f3358,0,0,567819,1703457,0,0
0x27f75a4d30db22d377cb9da97a451d07bc3c1efb,0,0,567819,1703457,0,0
0xd63Cfd69b65691602B4d08618b556e47ee21C1D4,0,0,567436,1702308,0,0
0xc0fac351da8904cd840a775d283473fab439353e,0,0,564634,1693902,0,0
0x498e55ddecc5437db9913353791e39792fb5ed76,0,0,558506,1675519,0,0
0xae58d3cfdb73f91dfe2a218eb59e9050d61c9c0c,0,0,556134,1668404,0,0
0x2b149a1953964ff0d726906591a9c5523563cd33,0,0,542985,1628955,0,0
0x721b51c484dcb0df7d9e3f23d72cdca32b01963e,0,0,542331,1626994,0,0
0xbf447d45a5a56b27d3511a9c5211eaad28703fec,0,0,530270,1590811,0,0
0x0f667bcd381e914bc8367650c86aea1ca489e37d,0,0,527981,1583944,0,0
0xdd1455073bf006c7430b97b29f45640e59c1d439,0,0,522075,1566226,0,0
0x971bFe4E8983362E6E24A1e508BC9355D7381c6e,0,0,521751,1565255,0,0
0x6ce7747d37e2e3944aa0f2f8bfd000bd08fea2e1,0,0,521514,1564543,0,0
0xb82d518b724b5354db42ae1d4e5bb11c3e91ae21,0,0,520045,1560137,0,0
0x78f43b6f8cc3e954b8e94476713c2b8dc386ae89,0,0,519271,1557814,0,0
0x091c2a76aee76d179269ef7d8b119c40c95520c1,0,0,518939,1556817,0,0
0xf7641a294a386f2951181ff14f005082fd9c21b1,0,0,518501,1555505,0,0
0x130fd78bba1775243d799a62fabf8ae759543392,0,0,518015,1554045,0,0
0xa1f19829c17fa9fee16c6406bb0b9c9978dd3c08,0,0,517737,1553212,0,0
0x66b61fb634b3a9b92e58ddb34222717a8681ba94,0,0,517484,1552452,0,0
0xd4e133145bfbea8da80c7da73ef3ebc778fc262b,0,0,517386,1552160,0,0
0x24eadb19a57362ceedae2db5f432951aa4c0d8fe,0,0,517378,1552134,0,0
0x9c9e169000faad64c766445f9b908f86b88b2a65,0,0,517375,1552125,0,0
0xeaf64fa19da882df433dfc8109b7a19cd1d83a22,0,0,517375,1552125,0,0
0xcf1e6439e1c39d85c24e362a6c15722397caec82,0,0,517375,1552125,0,0
0x2aa2b0e766bbd8bbb626c25ee05b8337118730ec,0,0,517375,1552125,0,0
0x300fecfad9f4a46aaf97d9f03da36329f92e2fd3,0,0,517375,1552125,0,0
0xf1cf39e7e84748256bbb2b06e70e531ffc565c62,0,0,517375,1552125,0,0
0x77e23d410e471bf6e725d19b489a50f035db02bb,0,0,517375,1552125,0,0
0xfeae56e93d47d47ae8d28e6569827e9b0800f837,0,0,517375,1552125,0,0
0x53e418042c02f65c954c28f0972abfd393f0d0fe,0,0,517375,1552125,0,0
0xdb766fa68486f1845ce40b4aea39bcc18df717f2,0,0,517375,1552125,0,0
0x80712611e630097febfe0665332c8ac9e6e23b93,0,0,517375,1552125,0,0
0x4761220386b3e7f7ed38dbe79a039defccc69d26,0,0,517375,1552125,0,0
0x8c80c17861eda2e6028f872c3eee0a60c870105c,0,0,517375,1552125,0,0
0x759da4b1a59181688019494c16d37d2235e105f4,0,0,517304,1551912,0,0
0x7316c6ba572466b6242c1d4c9b59b10ebb44519f,0,0,516120,1548360,0,0
0xf9b492b55cab6be0318dadf63a98ec025c23856b,0,0,516120,1548360,0,0
0xba62f5a5fd4af3c399fc3b92c470074e80dbe46e,0,0,516081,1548245,0,0
0xeb61f59930919a5af3d46f867a92c505e815912f,0,0,516081,1548245,0,0
0x7d032b3393937969483f7ce79276c0845f92614a,0,0,516081,1548245,0,0
0x0d873b06df1d4ef815dd9a05b67401da8a2850c0,0,0,516081,1548245,0,0
0xa73ac1bd73379be4b1a84297ac028ccf995d625a,0,0,516081,1548245,0,0
0xcdb4a2d31dd4b378fd7569408cdca237d16db24e,0,0,516081,1548245,0,0
0x0613a5db8818dec213e6f01c9b1cd3571833a0ff,0,0,516081,1548245,0,0
0x829247c0d0b8e79ba4ad447ed01c207398c62571,0,0,516081,1548245,0,0
0x69187bd654f31ed37837ee35084174c6abc8ee04,0,0,516081,1548245,0,0
0x199efeb854361faba92171d12a2a927d88f6d46c,0,0,516081,1548245,0,0
0xd4d25cf80f62db206cce007b01afbb43f0685eb7,0,0,516081,1548245,0,0
0xbeb969b518b50f0926cf5af61e61c1548b7ad025,0,0,516081,1548245,0,0
0x8cc3c8e096805c3ac67d9f3128924b97d578e4af,0,0,516081,1548245,0,0
0x89dd65c02f892c85885f72ec305dafebc3b5018b,0,0,516081,1548245,0,0
0x826f58bfa71641308cfe1f7da35b3b9c5fcec657,0,0,516081,1548245,0,0
0xa03f5de0b2a80f6e80237b03649d0ef4d41ae753,0,0,516081,1548245,0,0
0x5aa6bd8215a74228d7e40e8b30df4d0cb9198693,0,0,516081,1548245,0,0
0xb27f8aaaadc17e33db73eea01ef84ed462141d47,0,0,516081,1548245,0,0
0x566bde03af4109d575dfaa0ac8ca09bddbc341bd,0,0,516074,1548222,0,0
0x93064c8bcf4a166d6f6ed981a0ccf09de7049cd7,0,0,506632,1519898,0,0
0x7578b024fb0f7eab19d82135ccaf5c4fc281a6e1,0,0,501595,1504787,0,0
0xcbdbab751f5086ca98c71f7238ab2a32cce68b7e,0,0,500819,1502457,0,0
0xcd71b9e8fc57149a96a731f0b2f937ce12c72bdb,0,0,500400,1501202,0,0
0x9de924e96827e52d09214ecbc724dfaf75110d7a,0,0,491701,1475105,0,0
0x488376fd76e0de434390bc9620175af0fb3ec0dc,0,0,490971,1472915,0,0
0x625522efa51506f4bf68dd42f20276187885bd30,0,0,485168,1455506,0,0
0x8ce5e900256bd940a3bdf927750f175b49426d24,0,0,484005,1452015,0,0
0xfc05433d4c2a2fcfb961d82559dc02353000b748,0,0,483914,1451744,0,0
0x14883c7bfadc78ac6414ce12f536bce9d955fd02,0,0,480408,1441224,0,0
0x9a8c09b6235037dacee853c94974c9caf020ecc8,0,0,478993,1436981,0,0
0xd84e4b20711a0626ec8a53780d17d9af7e133f63,0,0,477562,1432687,0,0
0xf0300e935d97fa2ad2491c030c84a57a99a42a62,0,0,474433,1423299,0,0
0xc00b83aa0202c70c5a94cbce62b086f61448d38a,0,0,470854,1412563,0,0
0x10290d75c4aa64b5262b7764b999847e4d5ccfa9,0,0,466408,1399226,0,0
0xf3923b54413518959ccfa7a8c0e76a0a648c4701,0,0,464368,1393104,0,0
0xf699fb1ed6796ff69bfdf27600e25b07e0acbb39,0,0,463085,1389256,0,0
0x32fa1f7f08856dd81b1342607996263439a37903,0,0,459429,1378287,0,0
0x5d030d9f59f7522670cd3477530370e0dca92ba8,0,0,458251,1374754,0,0
0xa901f8f0ba702558382f6ad7bbf946dab9e54feb,0,0,458223,1374671,0,0
0x58FC72B04a372Abed617a790e9D8c1AADef0A61f,0,0,457877,1373631,0,0
0x529500b027ae5c59223dfd845dc621a3bfc8d92c,0,0,454092,1362278,0,0
0xfa436e10c4d37a5d7b4ac695976dacfe5e97a627,0,0,440216,1320648,0,0
0x42a27b0c7d736a12ac5a517e979b7c9ead748858,0,0,438938,1316814,0,0
0x09d28a0b7900d735b112832f44e173657c58e093,0,0,438475,1315426,0,0
0xfcabfc422893916f1269f0119c5aacea373643a4,0,0,421770,1265311,0,0
0xf377b50aae3dc2d3243dd92380f8547452e60a73,0,0,421663,1264991,0,0
0x3c34f3e7854d08c3e2876c5d99fa2e1401e62216,0,0,420014,1260042,0,0
0x9bee0c79a27968afc713dbabc8dab699b6036321,0,0,415596,1246789,0,0
0x4477a98c0c7fac2e445c913013cb306303dfb989,0,0,414934,1244804,0,0
0xe1c686c9f76a7a7d00f85379f7e06d141ee4adf6,0,0,412606,1237820,0,0
0xad49082943b53fa2e00141b2c10b3dbc88bd46aa,0,0,409791,1229375,0,0
0xbbc7c76d2581456395f424a8c685de94ae395479,0,0,407305,1221916,0,0
0xbda3bf95579991a9029247dc0fa91448bc91df40,0,0,407287,1221863,0,0
0x9a25d47fa68179dc3531bfb817d7b02c34dfd67b,0,0,401263,1203789,0,0
0xcf81d27fa16242b809f776b08883eafb0004fb1d,0,0,401069,1203207,0,0
0xa36c0b7ad81631694264d22c79d9cdf481a94dbf,0,0,398386,1195160,0,0
0xe0fe6a04aa174fe567bf4dc0df0d602404506ff1,0,0,396064,1188192,0,0
0x9c0dc64e41d451cb572065e1de6e6d453b68c36d,0,0,392159,1176478,0,0
0x158546de75b4a2fd0942d3b1fd3bc4882945ba34,0,0,388037,1164111,0,0
0xa6ba926cc67ad53675d4fed63488f1be7c01b089,0,0,388031,1164094,0,0
0xec2dc0882ef01ca73ad2210c955e4c30e97dfc40,0,0,387448,1162344,0,0
0x589fd372481863bc4424501d454caacaad214289,0,0,386732,1160196,0,0
0xdcd7d86d30ac0817d3d825a724b728b3fa86b888,0,0,385444,1156333,0,0
0x4751e928843ca6b179beaee24bda3553732ccd9a,0,0,376970,1130910,0,0
0xd2498e20bc0f2c51ee08b85b56ee9ab01d396f88,0,0,376291,1128874,0,0
0xf7e5996a418dae6c442f887f7168fcd1e781b832,0,0,376117,1128352,0,0
0x25402fc6c131a79f912f71d7af0b07ea8f652647,0,0,375240,1125721,0,0
0x7b35ece89f51dd8129989f76ff0e2bf34dc45231,0,0,371452,1114356,0,0
0x1e35414f3ea3dca193ce5f7a53a04a179bbd4b48,0,0,370097,1110292,0,0
0xc2a8c86b241f9ea18be04de9a52d04031f2ba36e,0,0,368947,1106841,0,0
0x369c75b47a8a8fb2edada4824f029a2ef80f9a96,0,0,367077,1101233,0,0
0x0e829b7faed8bd27595901a74f0c707ef4aa50e6,0,0,366069,1098209,0,0
0xc8cf5b8e0b9f993e3067e51492a2a65473880aab,0,0,364232,1092696,0,0
0x3405919a1ddf1b1f127a6b3f06b1da10117cef9b,0,0,362162,1086487,0,0
0x83a70291b2838fb2cba346ee307bedb51529ab4d,0,0,361502,1084507,0,0
0x8aa86ac41ee99c8749a88458b428784d2a17d567,0,0,360986,1082960,0,0
0xccb97dba98060aeaf3fb8a02787479c9a7bb828c,0,0,360869,1082607,0,0
0xfabd2256605edd287bda4356463707adcd5e8361,0,0,355695,1067086,0,0
0xd6e6b36af14226d032b34162c6d3a58b619bd086,0,0,352979,1058937,0,0
0x086bbfa3114fd2882ddb76e1eb0851a31ed7c2ee,0,0,345399,1036198,0,0
0xef9a3b75e0302f4ea8f4b262b2972f1d74fec749,0,0,343685,1031055,0,0
0x26ddfc000326bfd27a29134a15ea3af13a522128,0,0,342965,1028895,0,0
0xd31b3ea4b4cd77dfd9f6973cbd3908808c17d1a7,0,0,341748,1025246,0,0
0x1984d418cf1e8999082e87ce158fc57e273b4a16,0,0,340588,1021765,0,0
0xb1d826f40a19a4c7beba2b38f28e61d14b6bc584,0,0,335000,1005001,0,0
0x9ecbcb72cdf8e46bd11028be00d3450cc79861e4,0,0,329826,989480,0,0
0xf4c30f9c6f30d4564a6e87de485bf634e2201912,0,0,327808,983425,0,0
0xc37b0fe492267038b2e8ed46f1289ee31fa2abf2,0,0,325067,975202,0,0
0x379484eb1b2f33b81a212f262da52b4908815abc,0,0,320772,962317,0,0
0x6eb949a5f452db6868d64462ddec0ea5ed804c0b,0,0,320584,961754,0,0
0x2b74310075fc9c12a931762baff5c99cda66eff5,0,0,319479,958437,0,0
0xc6cccfe6b0c43aafbec5a1d1bae636866a632abb,0,0,319189,957568,0,0
0xe7744d7364166840e608b57e3d4ce0303861e308,0,0,318883,956651,0,0
0x8e66f70b12fc31065d788087cf8ea36485fa975e,0,0,316892,950676,0,0
0x820f0ff2c82c3e113dc9c799bbd13ba43895cd89,0,0,314978,944934,0,0
0x3614e8141be5ccfdca547b3712a98d55b402f1b6,0,0,313949,941849,0,0
0xb5308f61595701ffec25a76f145a1cfa7e34ffe6,0,0,312986,938958,0,0
0x0e74ac0007fa8574318507cc9369b4a76ee8d0d0,0,0,312753,938259,0,0
0x2e4186cf00e35ba06bd16c4d170b78a10aa59610,0,0,312263,936791,0,0
0x774d67d5e36ab6dc8c4db642254c1583a5552ba1,0,0,311718,935155,0,0
0xb6b716a429167cbf1b6a0688c58ee9a68823d6e8,0,0,311692,935078,0,0
0x0ac9d5f3957216389a45534eae7533d1d69c6bdd,0,0,310425,931275,0,0
0xeaec795541238acc4d58bcc76c8257ab1d8beea9,0,0,310373,931120,0,0
0x1d525006fd7bf092d24fa398f9076a0a064927c8,0,0,307007,921022,0,0
0x2df4571b03e56f391e681d34f8712fae16afa59f,0,0,306027,918082,0,0
0x961c17af4fcdc575e4eaaea1fd4a98de1611e817,0,0,304992,914978,0,0
0xfd3f42a0d8f25d7ac11f98699dd690dbd8e5526d,0,0,304268,912806,0,0
0x685ceb8d299a5eccafb25fb8fceea233d41efd1e,0,0,300594,901784,0,0
0x3adc8a73388706378626e35cd784e25454840a69,0,0,297313,891939,0,0
0xed169963b9252721c5d79be4f101ee75e986b958,0,0,294817,884453,0,0
0x10f75110a531552afd136dce9609d0833d74a35c,0,0,293393,880181,0,0
0xe5d32d4f463310d2b193d20d9e91559d9e5447aa,0,0,292575,877727,0,0
0x352d749a74e37554619405079991fa159bdcd194,0,0,292058,876174,0,0
0xdf02e845a54e105a06276492c1858888c613f888,0,0,291700,875101,0,0
0xba928c154875242dfcd58d25c27c2dd541dd6c1e,0,0,291560,874681,0,0
0x736a5d0044ceb413fa0106519723828192e10543,0,0,290557,871673,0,0
0xcaa3b05f33da267017d40d4a4db0a53ecfd1e300,0,0,288596,865788,0,0
0x49d50551cd8367204880b3a357895b078002cb1e,0,0,287143,861429,0,0
0x4abc79a1cf6662af7882921e78b592f926cfa602,0,0,285737,857212,0,0
0x95f2c621f44f87114c0b011d315910df3744f5b1,0,0,285072,855218,0,0
0xDb013a84E833d29f3120b1ad3520Dd7d620fAfE7,0,0,284556,853669,0,0
0x8011a63be44fbf4d3b46973ea643c808ee51b90d,0,0,284552,853656,0,0
0x343cf9078a5bc0bbe7dd6c0c26c7d568497afe1e,0,0,283910,851732,0,0
0xf20c13b3e23209176748c29428c3168457b2c358,0,0,283262,849788,0,0
0xf26d0a1b26b8dfc501b3ad55a4f7eb3970a70db7,0,0,283262,849788,0,0
0xa3f64083cc62978eb97f50ea14fea161ed2a6d96,0,0,283262,849788,0,0
0x7a8d068776db7530a3ef47f88b8c97ebac1c0947,0,0,283258,849776,0,0
0xd0b023f282f300b9e811b06a9584ec67eca219b1,0,0,282605,847815,0,0
0x034712cc42c3223fdb320bf70f06b481f32366e9,0,0,282014,846042,0,0
0xb3c42553ebf488cbefa7f1e4db0b5b63fe61302f,0,0,281833,845501,0,0
0x5510d75fe1b8c17a14efaa4a7d7611af4f271e4c,0,0,273896,821690,0,0
0xce099ccb45393baed5674f927444b102871548b6,0,0,273147,819441,0,0
0x5f80c605b72124078bd632c0a37709e5a7e259f6,0,0,271621,814865,0,0
0xfdf320edabe7d1a5734518ba4df2bd82f8ab5183,0,0,270587,811761,0,0
0xadb73c1fd1d8f5809b414db57db11ddfea03e574,0,0,270013,810041,0,0
0xfaf88387590cc5d2859de52bd944e0d3364638e8,0,0,269640,808921,0,0
0x2a3952c3b2898de1ab9d625eba50a392423a89d9,0,0,268746,806238,0,0
0x84f9eebd83690aa6e613aa0dd7ad3e42d6d267dc,0,0,268259,804777,0,0
0xd6ab5bef3f729aa6dbb8708494529f57c92ceb85,0,0,267548,802645,0,0
0x3ccdab06a650b33c42be4aaaa22221fcecc2bee3,0,0,265154,795464,0,0
0x9008c458f485140fb2f415712720b552f1ce358d,0,0,262590,787770,0,0
0xf655e77ae15fafc1b08bee6b616f4661309d7582,0,0,262309,786927,0,0
0x057ea3e3f1b98de09b652d3dfd8283c3437e77fd,0,0,262154,786462,0,0
0x1f7bfd159a36ee1f19030617706decdf791fd062,0,0,262105,786317,0,0
0x3db1b04d2266a723fc3ccbcc75f0eac70c8edf95,0,0,261457,784372,0,0
0x1b41c7d191d11a282f183c7099961f5c6b2d5f5a,0,0,261441,784324,0,0
0x67f9c29f794462faffa2c5b5b022ab8c87a77430,0,0,261085,783257,0,0
0x2e1b1a576d24e8c48986dfb8decefa93d1b47f56,0,0,259946,779840,0,0
0x0454f4468ce5e7c4900c9011407997924db99200,0,0,259648,778944,0,0
0x2e86b8a5b6433a981492fc0dad810e874c4aa3a5,0,0,259349,778048,0,0
0x81a183fdba52d2e1a304c9b05fed58df7ffe2a87,0,0,258722,776166,0,0
0xf47df4a4d337d921e7103db1a114e88623494326,0,0,258687,776062,0,0
0x1f82bcade1cb6cf2ea42e00e38ba6b4d9a05fedf,0,0,258687,776062,0,0
0xd1f7f8ef6078cb9eef9bde2817b20459eef93daa,0,0,258687,776062,0,0
0x882947ed9e9e0576e1da83f8ea95435bc227edeb,0,0,258687,776062,0,0
0xb96c420e707212f5b2bf13baa51ebf7c359a46a4,0,0,258687,776062,0,0
0x6fdc5a17c080cc9e5d2a9226424c77f639c32ff5,0,0,258687,776062,0,0
0x87c9621bff338ff913663e9cc41c86a3ca2e3236,0,0,258687,776062,0,0
0x0a32c25ee4ea0480d50cce3cdf5392854ff00833,0,0,258687,776062,0,0
0xf0c1200b3b5a869d593b38c171d2e26407bc1f6b,0,0,258687,776062,0,0
0xafdde96c8201a7143550ac2dd3ed289f325bf551,0,0,258687,776062,0,0
0x1a8bfa47b0e186fb6a45c083804c67b5ff2e5a86,0,0,258687,776062,0,0
0x4619e32adf7ac5549336a88fe41e11c564ff2fbb,0,0,258687,776062,0,0
0x74e1e25f226a78f89d9e88091f9d735898c5f4fc,0,0,258687,776062,0,0
0x14906e1069c4593fe0dede411f1e270b0f2d45ac,0,0,258687,776062,0,0
0x9dfaaeab5c44f3f9d03a2c02a8cb2f848e72ec09,0,0,258687,776062,0,0
